Samples - Plot 0	"Amplitude, V - Plot 0"
13821	-0.157624
13822	-0.17226
13823	-0.150793
13824	-0.158925
13825	-0.143963
13826	-0.106234
13827	-0.0704563
13828	0.00044852
13829	0.0723291
13830	0.129899
13831	0.171206
13832	0.186818
13833	0.214464
13834	0.230401
13835	0.251217
13836	0.297728
13837	0.315617
13838	0.335458
13839	0.37156
13840	0.405061
13841	0.479544
13842	0.556303
13843	0.651277
13844	0.749177
13845	0.807397
13846	0.903997
13847	0.998645
13848	1.06337
13849	1.15899
13850	1.21949
13851	0.967746
13852	0.413518
13853	-0.0359796
13854	-0.45035
13855	-0.764868
13856	-0.757062
13857	-0.629889
13858	-0.531988
13859	-0.435714
13860	-0.321876
13861	-0.246417
13862	-0.189173
13863	-0.0239453
13864	0.0915189
13865	0.0420807
13866	-0.0421594
13867	-0.224951
13868	-0.49621
13869	-0.687458
13870	-0.759014
13871	-0.727789
13872	-0.655258
13873	-0.531012
13874	-0.389528
13875	-0.321876
13876	-0.220072
13877	-0.0831411
13878	-0.0034545
13879	0.0736301
13880	0.102252
13881	0.051513
13882	-0.0525675
13883	-0.162828
13884	-0.245442
13885	-0.332284
13886	-0.367086
13887	-0.377168
13888	-0.386275
13889	-0.343017
13890	-0.279918
13891	-0.193076
13892	-0.0971269
13893	-0.0337029
13894	0.00174953
13895	-0.00735751
13896	-0.0428099
13897	-0.0802138
13898	-0.12705
13899	-0.141036
13900	-0.155347
13901	-0.158925
13902	-0.130303
13903	-0.0948502
13904	-0.0431352
13905	0.0290706
13906	0.0853392
13907	0.136404
13908	0.171531
13909	0.201779
13910	0.230076
13911	0.247965
13912	0.278864
13913	0.30586
13914	0.330253
13915	0.376439
13916	0.411241
13917	0.452548
13918	0.522802
13919	0.588178
13920	0.650301
13921	0.719254
13922	0.79764
13923	0.884157
13924	0.971324
13925	1.09557
13926	1.18339
13927	1.08256
13928	0.725109
13929	0.218367
13930	-0.190799
13931	-0.562887
13932	-0.713153
13933	-0.677376
13934	-0.612325
13935	-0.5476
13936	-0.473443
13937	-0.416524
13938	-0.311142
13939	-0.18527
13940	-0.00377975
13941	0.0755816
13942	0.0570423
13943	-0.0320766
13944	-0.221373
13945	-0.445146
13946	-0.571994
13947	-0.648103
13948	-0.653307
13949	-0.622733
13950	-0.551178
13951	-0.477346
13952	-0.390504
13953	-0.267559
13954	-0.125424
13955	-0.0171151
13956	0.0837129
13957	0.116889
13958	0.0876159
13959	0.0209394
13960	-0.0616745
13961	-0.148517
13962	-0.241539
13963	-0.30789
13964	-0.358629
13965	-0.410344
13966	-0.382372
13967	-0.337162
13968	-0.261379
13969	-0.159575
13970	-0.0811896
13971	-0.0317514
13972	-0.000852486
13973	-0.00865852
13974	-0.0219938
13975	-0.061024
13976	-0.0902966
13977	-0.115016
13978	-0.139735
13979	-0.131604
13980	-0.113064
13981	-0.0805391
13982	-0.0151635
13983	0.0433817
13984	0.104529
13985	0.15104
13986	0.191696
13987	0.233003
13988	0.254795
13989	0.28667
13990	0.317894
13991	0.343914
13992	0.381643
13993	0.408639
13994	0.431732
13995	0.471087
13996	0.51337
13997	0.567037
13998	0.634364
13999	0.702992
14000	0.783654
14001	0.881229
14002	0.970348
14003	1.05199
14004	1.05459
14005	0.785606
14006	0.356599
14007	-0.000852486
14008	-0.374241
14009	-0.595087
14010	-0.62501
14011	-0.60582
14012	-0.576222
14013	-0.536867
14014	-0.494259
14015	-0.412621
14016	-0.316021
14017	-0.129652
14018	0.000123269
14019	0.0326484
14020	0.0170363
14021	-0.10168
14022	-0.282845
14023	-0.410019
14024	-0.500764
14025	-0.537517
14026	-0.551178
14027	-0.530362
14028	-0.500439
14029	-0.465637
14030	-0.375217
14031	-0.245116
14032	-0.126074
14033	0.00337578
14034	0.0817614
14035	0.101276
14036	0.0794846
14037	0.0313474
14038	-0.0271979
14039	-0.100379
14040	-0.19145
14041	-0.271462
14042	-0.353425
14043	-0.387251
14044	-0.373591
14045	-0.324478
14046	-0.241864
14047	-0.161201
14048	-0.0961512
14049	-0.0389069
14050	-0.00833327
14051	0.0108566
14052	0.00988081
14053	-0.00833327
14054	-0.0359796
14055	-0.06883
14056	-0.0896461
14057	-0.0964764
14058	-0.0779371
14059	-0.0307756
14060	0.0154101
14061	0.0710281
14062	0.123394
14063	0.164375
14064	0.200478
14065	0.227149
14066	0.264227
14067	0.300656
14068	0.326676
14069	0.359526
14070	0.379692
14071	0.401158
14072	0.431081
14073	0.458077
14074	0.489952
14075	0.53256
14076	0.582323
14077	0.646398
14078	0.702016
14079	0.775523
14080	0.853583
14081	0.90725
14082	0.916357
14083	0.688681
14084	0.330579
14085	0.0453332
14086	-0.286749
14087	-0.4832
14088	-0.531012
14089	-0.546299
14090	-0.546299
14091	-0.546299
14092	-0.527109
14093	-0.465637
14094	-0.395383
14095	-0.229504
14096	-0.107535
14097	-0.0502907
14098	-0.0262221
14099	-0.0951754
14100	-0.207062
14101	-0.296181
14102	-0.378469
14103	-0.412946
14104	-0.441243
14105	-0.449049
14106	-0.44417
14107	-0.439942
14108	-0.387902
14109	-0.30106
14110	-0.212916
14111	-0.10103
14112	-0.0239453
14113	0.0215899
14114	0.0427312
14115	0.0287454
14116	-0.004105
14117	-0.0613493
14118	-0.123798
14119	-0.194377
14120	-0.259102
14121	-0.299433
14122	-0.305938
14123	-0.290001
14124	-0.235684
14125	-0.180066
14126	-0.12087
14127	-0.0698058
14128	-0.0353291
14129	-0.00995953
14130	0.0079293
14131	0.0066283
14132	0.00402629
14133	-0.0112605
14134	-0.0200423
14135	-0.0284989
14136	-0.0177656
14137	0.00630305
14138	0.0352504
14139	0.0726543
14140	0.113311
14141	0.13868
14142	0.173157
14143	0.204381
14144	0.232678
14145	0.263577
14146	0.295777
14147	0.319845
14148	0.341637
14149	0.360502
14150	0.380667
14151	0.392702
14152	0.424902
14153	0.460029
14154	0.493855
14155	0.541667
14156	0.596634
14157	0.646723
14158	0.710472
14159	0.765765
14160	0.793412
14161	0.664937
14162	0.379692
14163	0.13185
14164	-0.141036
14165	-0.351799
14166	-0.43116
14167	-0.463035
14168	-0.480924
14169	-0.500439
14170	-0.516051
14171	-0.481899
14172	-0.439942
14173	-0.322851
14174	-0.192751
14175	-0.116967
14176	-0.0626503
14177	-0.0743593
14178	-0.143963
14179	-0.199581
14180	-0.257476
14181	-0.283496
14182	-0.303662
14183	-0.3209
14184	-0.326429
14185	-0.343342
14186	-0.337162
14187	-0.286749
14188	-0.231131
14189	-0.143313
14190	-0.0655775
14191	-0.0122363
14192	0.0284201
14193	0.0407797
14194	0.0316727
14195	0.0225656
14196	-0.0363049
14197	-0.0815148
14198	-0.121196
14199	-0.165755
14200	-0.182668
14201	-0.178115
14202	-0.160226
14203	-0.126074
14204	-0.0961512
14205	-0.0467129
14206	-0.014513
14207	0.00760405
14208	0.0345999
14209	0.0378524
14210	0.0264686
14211	0.0310222
14212	0.0219151
14213	0.0212646
14214	0.0323232
14215	0.0479352
14216	0.0635473
14217	0.0804604
14218	0.102903
14219	0.122418
14220	0.126321
14221	0.156569
14222	0.179662
14223	0.202104
14224	0.230401
14225	0.253169
14226	0.270732
14227	0.287971
14228	0.300005
14229	0.320821
14230	0.336108
14231	0.347167
14232	0.368633
14233	0.394653
14234	0.419698
14235	0.456126
14236	0.503287
14237	0.550449
14238	0.588828
14239	0.627859
14240	0.608669
14241	0.444742
14242	0.224222
14243	0.0394787
14244	-0.169983
14245	-0.304312
14246	-0.360581
14247	-0.397009
14248	-0.426607
14249	-0.462059
14250	-0.482875
14251	-0.473118
14252	-0.434087
14253	-0.338789
14254	-0.246092
14255	-0.181692
14256	-0.143963
14257	-0.148191
14258	-0.181367
14259	-0.201207
14260	-0.224951
14261	-0.228854
14262	-0.232757
14263	-0.244141
14264	-0.255199
14265	-0.268209
14266	-0.267884
14267	-0.23666
14268	-0.200557
14269	-0.148842
14270	-0.0990784
14271	-0.0655775
14272	-0.0502907
14273	-0.0457372
14274	-0.0535432
14275	-0.0698058
14276	-0.0828159
14277	-0.0844421
14278	-0.0906219
14279	-0.0899714
14280	-0.0889956
14281	-0.0909471
14282	-0.0798886
14283	-0.0633008
14284	-0.0437857
14285	-0.0304504
14286	-0.0184161
14287	-0.00605651
14288	-0.00865852
14289	-0.0115858
14290	0.00174953
14291	0.00695355
14292	0.0222404
14293	0.0433817
14294	0.0511877
14295	0.0589938
14296	0.0677756
14297	0.0742806
14298	0.0863149
14299	0.0989997
14300	0.11884
14301	0.134777
14302	0.149739
14303	0.178361
14304	0.201454
14305	0.210561
14306	0.237232
14307	0.254795
14308	0.268456
14309	0.292199
14310	0.306835
14311	0.323748
14312	0.347492
14313	0.374813
14314	0.40311
14315	0.432708
14316	0.463932
14317	0.489627
14318	0.511093
14319	0.535812
14320	0.466534
14321	0.288296
14322	0.13868
14323	-0.0376059
14324	-0.195353
14325	-0.271787
14326	-0.32155
14327	-0.35993
14328	-0.388552
14329	-0.43799
14330	-0.444495
14331	-0.437665
14332	-0.392455
14333	-0.307565
14334	-0.238937
14335	-0.188848
14336	-0.163803
14337	-0.175838
14338	-0.181367
14339	-0.195353
14340	-0.199581
14341	-0.185921
14342	-0.189824
14343	-0.193727
14344	-0.201533
14345	-0.219421
14346	-0.207712
14347	-0.19145
14348	-0.162502
14349	-0.124448
14350	-0.0948502
14351	-0.0805391
14352	-0.0655775
14353	-0.0639513
14354	-0.05582
14355	-0.062325
14356	-0.0590725
14357	-0.0574462
14358	-0.0655775
14359	-0.0691553
14360	-0.064927
14361	-0.0672038
14362	-0.0525675
14363	-0.0421594
14364	-0.0353291
14365	-0.0275231
14366	-0.0278484
14367	-0.0288241
14368	-0.0174403
14369	-0.00703226
14370	0.00467679
14371	0.0121576
14372	0.0212646
14373	0.0271191
14374	0.0359009
14375	0.0537898
14376	0.0690766
14377	0.0811109
14378	0.0947714
14379	0.099325
14380	0.105505
14381	0.116889
14382	0.130549
14383	0.151365
14384	0.172181
14385	0.189094
14386	0.202755
14387	0.213488
14388	0.222595
14389	0.235605
14390	0.251217
14391	0.266829
14392	0.277888
14393	0.286345
14394	0.29285
14395	0.301631
14396	0.316593
14397	0.33806
14398	0.362453
14399	0.397581
14400	0.379692
14401	0.258373
14402	0.132175
14403	-0.0112605
14404	-0.182668
14405	-0.268209
14406	-0.301385
14407	-0.324478
14408	-0.316346
14409	-0.323502
14410	-0.330007
14411	-0.341391
14412	-0.326754
14413	-0.270811
14414	-0.225601
14415	-0.186571
14416	-0.151444
14417	-0.160226
14418	-0.169333
14419	-0.175838
14420	-0.182343
14421	-0.169333
14422	-0.160551
14423	-0.155347
14424	-0.148517
14425	-0.158274
14426	-0.151769
14427	-0.138109
14428	-0.122822
14429	-0.100705
14430	-0.0743593
14431	-0.0646018
14432	-0.0467129
14433	-0.0424847
14434	-0.0359796
14435	-0.0392322
14436	-0.0496402
14437	-0.0483392
14438	-0.0528927
14439	-0.0522422
14440	-0.0405332
14441	-0.0421594
14442	-0.0350039
14443	-0.0275231
14444	-0.0271979
14445	-0.0203676
14446	-0.0177656
14447	-0.0167898
14448	-0.0102848
14449	-0.00963428
14450	-0.000527234
14451	0.0066283
14452	0.0134586
14453	0.0274444
14454	0.0323232
14455	0.0404544
14456	0.051513
14457	0.0563918
14458	0.0648483
14459	0.0759069
14460	0.0833876
14461	0.0954219
14462	0.103228
14463	0.113311
14464	0.124695
14465	0.139656
14466	0.149414
14467	0.15787
14468	0.166652
14469	0.173482
14470	0.179987
14471	0.192347
14472	0.202755
14473	0.210886
14474	0.218367
14475	0.222921
14476	0.227474
14477	0.232678
14478	0.239183
14479	0.24829
14480	0.264553
14481	0.280165
14482	0.269757
14483	0.188119
14484	0.100951
14485	0.0196384
14486	-0.0668785
14487	-0.117293
14488	-0.132905
14489	-0.156648
14490	-0.175187
14491	-0.207062
14492	-0.22983
14493	-0.249345
14494	-0.251621
14495	-0.228203
14496	-0.203809
14497	-0.194702
14498	-0.17909
14499	-0.184294
14500	-0.180717
14501	-0.170634
14502	-0.15925
14503	-0.142337
14504	-0.130303
14505	-0.127375
14506	-0.124123
14507	-0.129652
14508	-0.125749
14509	-0.12022
14510	-0.11404
14511	-0.0990784
14512	-0.0899714
14513	-0.0824906
14514	-0.0704563
14515	-0.0633008
14516	-0.0567957
14517	-0.0616745
14518	-0.0577715
14519	-0.049315
14520	-0.0535432
14521	-0.0470382
14522	-0.0395574
14523	-0.0372806
14524	-0.0340281
14525	-0.0314261
14526	-0.0333776
14527	-0.0327271
14528	-0.0376059
14529	-0.0297999
14530	-0.0213433
14531	-0.0167898
14532	-0.00638176
14533	-0.00280399
14534	0.00272528
14535	0.00857981
14536	0.0137838
14537	0.0202889
14538	0.0245171
14539	0.0303717
14540	0.0398039
14541	0.046309
14542	0.0537898
14543	0.0612705
14544	0.0694018
14545	0.0772079
14546	0.0856644
14547	0.0996502
14548	0.11266
14549	0.12567
14550	0.136404
14551	0.141282
14552	0.146486
14553	0.155268
14554	0.163074
14555	0.169579
14556	0.174133
14557	0.179012
14558	0.190395
14559	0.194298
14560	0.203405
14561	0.214139
14562	0.220319
14563	0.233003
14564	0.239183
14565	0.203731
14566	0.135428
14567	0.0700523
14568	0.0111818
14569	-0.0408584
14570	-0.0659028
14571	-0.0860684
14572	-0.109486
14573	-0.136157
14574	-0.167056
14575	-0.186246
14576	-0.19763
14577	-0.195353
14578	-0.181692
14579	-0.175838
14580	-0.172911
14581	-0.167706
14582	-0.171935
14583	-0.164129
14584	-0.154046
14585	-0.141361
14586	-0.130628
14587	-0.127701
14588	-0.123798
14589	-0.125749
14590	-0.122822
14591	-0.111763
14592	-0.103632
14593	-0.0886704
14594	-0.0727331
14595	-0.0646018
14596	-0.0535432
14597	-0.0408584
14598	-0.0333776
14599	-0.0320766
14600	-0.0359796
14601	-0.0314261
14602	-0.0258968
14603	-0.0203676
14604	-0.00670701
14605	-0.000852486
14606	-0.000527234
14607	0.00532729
14608	0.00305053
14609	0.00597779
14610	0.0160606
14611	0.0225656
14612	0.0277696
14613	0.0319979
14614	0.0326484
14615	0.0381777
14616	0.042406
14617	0.0508625
14618	0.0583433
14619	0.0609453
14620	0.0645231
14621	0.0641978
14622	0.0622463
14623	0.0667998
14624	0.0720038
14625	0.0765574
14626	0.0794846
14627	0.0830624
14628	0.0846886
14629	0.0928199
14630	0.100301
14631	0.108757
14632	0.121117
14633	0.132501
14634	0.140307
14635	0.148113
14636	0.155593
14637	0.162424
14638	0.169254
14639	0.172507
14640	0.173808
14641	0.175434
14642	0.174458
14643	0.174458
14644	0.177711
14645	0.179337
14646	0.181614
14647	0.168278
14648	0.129899
14649	0.0755816
14650	0.0248424
14651	-0.0151635
14652	-0.0463877
14653	-0.0698058
14654	-0.0847674
14655	-0.107535
14656	-0.13323
14657	-0.15307
14658	-0.161527
14659	-0.171935
14660	-0.173886
14661	-0.17161
14662	-0.174212
14663	-0.177789
14664	-0.172585
14665	-0.168682
14666	-0.160551
14667	-0.151119
14668	-0.137458
14669	-0.131278
14670	-0.125424
14671	-0.121521
14672	-0.114365
14673	-0.104282
14674	-0.0886704
14675	-0.0795633
14676	-0.067529
14677	-0.0587472
14678	-0.0483392
14679	-0.0496402
14680	-0.0551695
14681	-0.0437857
14682	-0.0421594
14683	-0.0369554
14684	-0.0232948
14685	-0.0236201
14686	-0.0236201
14687	-0.0154888
14688	-0.0128868
14689	-0.0122363
14690	-0.0102848
14691	-0.00247874
14692	0.00305053
14693	0.00435154
14694	0.0128081
14695	0.0167111
14696	0.0173616
14697	0.0235414
14698	0.0277696
14699	0.0310222
14700	0.0326484
14701	0.0355757
14702	0.0368767
14703	0.0414302
14704	0.043707
14705	0.0524888
14706	0.0563918
14707	0.0570423
14708	0.0609453
14709	0.0671251
14710	0.0752564
14711	0.0846886
14712	0.0882664
14713	0.0947714
14714	0.0999755
14715	0.104529
14716	0.111685
14717	0.116889
14718	0.125345
14719	0.127297
14720	0.127622
14721	0.134777
14722	0.132826
14723	0.129248
14724	0.130874
14725	0.124369
14726	0.124695
14727	0.122418
14728	0.119165
14729	0.113636
14730	0.0915189
14731	0.061921
14732	0.0258181
14733	-0.0135373
14734	-0.0353291
14735	-0.0577715
14736	-0.0750098
14737	-0.0899714
14738	-0.109812
14739	-0.124448
14740	-0.138109
14741	-0.147216
14742	-0.145589
14743	-0.152094
14744	-0.150793
14745	-0.14624
14746	-0.149492
14747	-0.143313
14748	-0.132579
14749	-0.125749
14750	-0.111113
14751	-0.0997289
14752	-0.0938744
14753	-0.0867189
14754	-0.0818401
14755	-0.0746846
14756	-0.0668785
14757	-0.0593977
14758	-0.053218
14759	-0.0522422
14760	-0.0489897
14761	-0.0535432
14762	-0.064927
14763	-0.0593977
14764	-0.0616745
14765	-0.0567957
14766	-0.0470382
14767	-0.0512665
14768	-0.0535432
14769	-0.0496402
14770	-0.0496402
14771	-0.0415089
14772	-0.0418342
14773	-0.0311009
14774	-0.0249211
14775	-0.0219938
14776	-0.0154888
14777	-0.00833327
14778	-0.00800802
14779	0.00305053
14780	0.0072788
14781	0.0102061
14782	0.0160606
14783	0.0176868
14784	0.0228909
14785	0.0280949
14786	0.0326484
14787	0.0466342
14788	0.0492362
14789	0.058018
14790	0.0658241
14791	0.0762321
14792	0.0882664
14793	0.0989997
14794	0.107782
14795	0.115913
14796	0.118515
14797	0.123394
14798	0.132826
14799	0.139981
14800	0.149088
14801	0.152016
14802	0.15169
14803	0.152341
14804	0.15104
14805	0.153317
14806	0.151365
14807	0.148763
14808	0.150389
14809	0.145185
14810	0.140632
14811	0.135103
14812	0.123719
14813	0.099325
14814	0.0726543
14815	0.0381777
14816	0.0108566
14817	-0.0180908
14818	-0.0382564
14819	-0.0593977
14820	-0.0756603
14821	-0.0955007
14822	-0.115666
14823	-0.130953
14824	-0.135181
14825	-0.142337
14826	-0.138109
14827	-0.138109
14828	-0.13941
14829	-0.137133
14830	-0.131604
14831	-0.123147
14832	-0.109812
14833	-0.0974522
14834	-0.0850926
14835	-0.0837916
14836	-0.0769613
14837	-0.0727331
14838	-0.0659028
14839	-0.0590725
14840	-0.0515917
14841	-0.0476887
14842	-0.0457372
14843	-0.0528927
14844	-0.0613493
14845	-0.062325
14846	-0.057121
14847	-0.0499655
14848	-0.0385817
14849	-0.0327271
14850	-0.0333776
14851	-0.0294746
14852	-0.0258968
14853	-0.0219938
14854	-0.0180908
14855	-0.00768277
14856	-0.00117774
14857	0.00240003
14858	0.00597779
14859	0.0134586
14860	0.0144343
14861	0.0215899
14862	0.0277696
14863	0.0326484
14864	0.0362262
14865	0.0417555
14866	0.0417555
14867	0.0472847
14868	0.0511877
14869	0.055416
14870	0.0570423
14871	0.0576928
14872	0.0557413
14873	0.0746059
14874	0.0720038
14875	0.0934704
14876	0.0885917
14877	0.0973735
14878	0.0957472
14879	0.103878
14880	0.0989997
14881	0.10583
14882	0.108432
14883	0.099325
14884	0.108432
14885	0.100626
14886	0.0986745
14887	0.0921694
14888	0.0934704
14889	0.0830624
14890	0.0814361
14891	0.0759069
14892	0.0713533
14893	0.0602948
14894	0.052814
14895	0.0326484
14896	0.0118323
14897	-0.0148383
14898	-0.0457372
14899	-0.0727331
14900	-0.0955007
14901	-0.119569
14902	-0.137783
14903	-0.154696
14904	-0.168032
14905	-0.186571
14906	-0.192751
14907	-0.19828
14908	-0.198605
14909	-0.199581
14910	-0.192751
14911	-0.19145
14912	-0.183319
14913	-0.176163
14914	-0.16608
14915	-0.153721
14916	-0.142987
14917	-0.132579
14918	-0.125099
14919	-0.120545
14920	-0.109812
14921	-0.103307
14922	-0.0990784
14923	-0.0968017
14924	-0.100054
14925	-0.0994037
14926	-0.0948502
14927	-0.0880199
14928	-0.0821654
14929	-0.0717573
14930	-0.066228
14931	-0.0626503
14932	-0.0554947
14933	-0.0467129
14934	-0.0385817
14935	-0.0369554
14936	-0.0239453
14937	-0.0171151
14938	-0.00638176
14939	0.00370103
14940	0.0072788
14941	0.0111818
14942	0.0202889
14943	0.0238666
14944	0.0329737
14945	0.0414302
14946	0.0511877
14947	0.0599695
14948	0.0713533
14949	0.0804604
14950	0.0856644
14951	0.0954219
14952	0.104854
14953	0.110709
14954	0.120141
14955	0.127947
14956	0.138355
14957	0.152666
14958	0.153317
14959	0.160472
14960	0.159171
14961	0.162098
14962	0.162424
14963	0.164701
14964	0.172181
14965	0.167628
14966	0.174133
14967	0.167628
14968	0.162424
14969	0.153317
14970	0.144535
14971	0.136404
14972	0.124369
14973	0.125345
14974	0.109733
14975	0.105505
14976	0.0911937
14977	0.0794846
14978	0.0599695
14979	0.0316727
14980	0.00565254
14981	-0.0278484
14982	-0.0574462
14983	-0.0798886
14984	-0.0948502
14985	-0.108836
14986	-0.120545
14987	-0.134206
14988	-0.144288
14989	-0.151444
14990	-0.154696
14991	-0.15307
14992	-0.15242
14993	-0.148842
14994	-0.144614
14995	-0.143313
14996	-0.136808
14997	-0.1264
14998	-0.117293
14999	-0.109161
15000	-0.103632
15001	-0.0955007
15002	-0.0883451
15003	-0.0889956
15004	-0.0750098
15005	-0.0759856
15006	-0.0909471
15007	-0.0808643
15008	-0.0785876
15009	-0.0746846
15010	-0.0541937
15011	-0.0424847
15012	-0.0369554
15013	-0.0330524
15014	-0.0229696
15015	-0.0223191
15016	-0.0161393
15017	-0.00833327
15018	0.00630305
15019	0.00207478
15020	0.00923031
15021	0.0189879
15022	0.0196384
15023	0.0261434
15024	0.0372019
15025	0.0453332
15026	0.04761
15027	0.0547655
15028	0.0547655
15029	0.0576928
15030	0.0609453
15031	0.0794846
15032	0.0804604
15033	0.0846886
15034	0.0902179
15035	0.0996502
15036	0.106155
15037	0.116889
15038	0.121442
15039	0.119491
15040	0.125996
15041	0.126971
15042	0.132826
15043	0.12567
15044	0.132826
15045	0.128272
15046	0.126646
15047	0.126971
15048	0.11884
15049	0.112986
15050	0.109408
15051	0.0996502
15052	0.0963977
15053	0.0846886
15054	0.0804604
15055	0.0710281
15056	0.0583433
15057	0.045008
15058	0.0261434
15059	0.0111818
15060	-0.0047555
15061	-0.0245958
15062	-0.0512665
15063	-0.070131
15064	-0.0987532
15065	-0.117293
15066	-0.138109
15067	-0.147216
15068	-0.161201
15069	-0.169333
15070	-0.178765
15071	-0.181692
15072	-0.188197
15073	-0.181367
15074	-0.183319
15075	-0.177139
15076	-0.172585
15077	-0.162828
15078	-0.155997
15079	-0.146565
15080	-0.138759
15081	-0.126725
15082	-0.122822
15083	-0.115341
15084	-0.109812
15085	-0.102981
15086	-0.0994037
15087	-0.0990784
15088	-0.0915976
15089	-0.0834664
15090	-0.0841169
15091	-0.070131
15092	-0.0678543
15093	-0.0652523
15094	-0.0561452
15095	-0.0551695
15096	-0.0528927
15097	-0.051917
15098	-0.0467129
15099	-0.0402079
15100	-0.0350039
15101	-0.0206928
15102	-0.0102848
15103	-0.00865852
15104	0.00272528
15105	0.00825456
15106	0.00988081
15107	0.0193131
15108	0.0258181
15109	0.0336242
15110	0.0385029
15111	0.0459837
15112	0.050212
15113	0.0599695
15114	0.0651736
15115	0.0716786
15116	0.0762321
15117	0.0785089
15118	0.0788341
15119	0.0798099
15120	0.0889169
15121	0.0937957
15122	0.0911937
15123	0.0924947
15124	0.0944462
15125	0.0976987
15126	0.101602
15127	0.103878
15128	0.104529
15129	0.0989997
15130	0.100301
15131	0.0937957
15132	0.0863149
15133	0.0859897
15134	0.0863149
15135	0.0739553
15136	0.0681008
15137	0.056717
15138	0.0414302
15139	0.0313474
15140	0.0254929
15141	0.0163858
15142	0.00630305
15143	-0.00312925
15144	-0.0122363
15145	-0.0324019
15146	-0.0434604
15147	-0.053218
15148	-0.0619998
15149	-0.0707815
15150	-0.0782623
15151	-0.0902966
15152	-0.0951754
15153	-0.100705
15154	-0.0961512
15155	-0.0961512
15156	-0.0948502
15157	-0.0945249
15158	-0.0984279
15159	-0.0990784
15160	-0.0919229
15161	-0.0902966
15162	-0.0808643
15163	-0.0779371
15164	-0.0740341
15165	-0.0698058
15166	-0.0691553
15167	-0.061024
15168	-0.0486645
15169	-0.0411837
15170	-0.0327271
15171	-0.0311009
15172	-0.0314261
15173	-0.0245958
15174	-0.0193918
15175	-0.0109353
15176	-0.00995953
15177	-0.000852486
15178	0.0079293
15179	0.0102061
15180	0.0167111
15181	0.0199636
15182	0.0254929
15183	0.0329737
15184	0.0385029
15185	0.0479352
15186	0.0508625
15187	0.0570423
15188	0.0612705
15189	0.0645231
15190	0.0674503
15191	0.0700523
15192	0.0742806
15193	0.0772079
15194	0.0772079
15195	0.0824119
15196	0.0804604
15197	0.0872907
15198	0.0885917
15199	0.0902179
15200	0.0908684
15201	0.0846886
15202	0.0814361
15203	0.0746059
15204	0.0700523
15205	0.0684261
15206	0.0694018
15207	0.0661493
15208	0.0599695
15209	0.0544403
15210	0.050212
15211	0.0417555
15212	0.0319979
15213	0.0241919
15214	0.0147596
15215	0.00630305
15216	-0.00117774
15217	-0.00508075
15218	-0.0135373
15219	-0.0229696
15220	-0.0320766
15221	-0.0470382
15222	-0.0528927
15223	-0.0639513
15224	-0.0717573
15225	-0.0802138
15226	-0.0925734
15227	-0.102006
15228	-0.114365
15229	-0.123472
15230	-0.124448
15231	-0.134531
15232	-0.140711
15233	-0.144939
15234	-0.148191
15235	-0.150468
15236	-0.151769
15237	-0.150793
15238	-0.155997
15239	-0.157624
15240	-0.156323
15241	-0.155022
15242	-0.151769
15243	-0.149492
15244	-0.140711
15245	-0.133555
15246	-0.132579
15247	-0.124448
15248	-0.117293
15249	-0.110462
15250	-0.0968017
15251	-0.0850926
15252	-0.0730583
15253	-0.0642765
15254	-0.0564705
15255	-0.0467129
15256	-0.0376059
15257	-0.0249211
15258	-0.0161393
15259	-0.00865852
15260	0.00207478
15261	0.00923031
15262	0.0277696
15263	0.0372019
15264	0.0472847
15265	0.0573675
15266	0.0671251
15267	0.0791594
15268	0.0885917
15269	0.100951
15270	0.108432
15271	0.11201
15272	0.119816
15273	0.126321
15274	0.13185
15275	0.138355
15276	0.137054
15277	0.140957
15278	0.136729
15279	0.140632
15280	0.149088
15281	0.147462
15282	0.127947
15283	0.171531
15284	0.16405
15285	0.170555
15286	0.15787
15287	0.167303
15288	0.175434
15289	0.160797
15290	0.154292
15291	0.154618
15292	0.122418
15293	0.127622
15294	0.110384
15295	0.116889
15296	0.112335
15297	0.099325
15298	0.0973735
15299	0.0866402
15300	0.0765574
15301	0.0635473
15302	0.0521635
15303	0.048911
15304	0.0417555
15305	0.0284201
15306	0.0280949
15307	0.0072788
15308	-0.0047555
15309	-0.0226443
15310	-0.0317514
15311	-0.0486645
15312	-0.0642765
15313	-0.0821654
15314	-0.0922481
15315	-0.112088
15316	-0.118268
15317	-0.137458
15318	-0.144288
15319	-0.158925
15320	-0.167056
15321	-0.172585
15322	-0.17226
15323	-0.178765
15324	-0.173561
15325	-0.182993
15326	-0.176814
15327	-0.173561
15328	-0.164454
15329	-0.156648
15330	-0.145264
15331	-0.137783
15332	-0.119895
15333	-0.110137
15334	-0.0880199
15335	-0.0733836
15336	-0.0603735
15337	-0.0418342
15338	-0.0317514
15339	-0.0141878
15340	0.00174953
15341	0.0199636
15342	0.0401292
15343	0.0511877
15344	0.0700523
15345	0.0850139
15346	0.0973735
15347	0.11266
15348	0.11819
15349	0.13185
15350	0.139331
15351	0.150064
15352	0.15722
15353	0.162098
15354	0.166327
15355	0.173482
15356	0.176735
15357	0.184866
15358	0.181939
15359	0.184866
15360	0.18389
15361	0.182915
15362	0.18389
15363	0.185191
15364	0.178686
15365	0.175759
15366	0.169254
15367	0.167303
15368	0.160797
15369	0.15169
15370	0.143559
15371	0.13185
15372	0.117864
15373	0.105505
15374	0.0869654
15375	0.0765574
15376	0.0651736
15377	0.052814
